"","file_id","Total_CO2_capture","year","Solution","temp","shifts","group"
"264",3,1.28121554,0.275252727042111,1,5,200,1
"265",3,1.33239568,0.300275558092339,1,5,200,1
"266",3,1.3760395,0.325298072044647,1,5,200,1
"267",3,1.4133009,0.350320268899036,1,5,200,1
"268",3,1.44512588,0.375345636732623,1,5,200,1
"269",3,1.47186864,0.400367833587012,1,5,200,1
"270",3,1.49469078,0.4253900304414,1,5,200,1
"271",3,1.5144987,0.450412227295789,1,5,200,1
"272",3,1.532058,0.475437595129376,1,5,200,1
"273",3,1.54798908,0.500459791983765,1,5,200,1
"274",3,1.56288374,0.525481988838153,1,5,200,1
"275",3,1.57715998,0.550504185692542,1,5,200,1
"276",3,1.59121402,0.575529553526129,1,5,200,1
"277",3,1.60519964,0.600551750380518,1,5,200,1
"278",3,1.61922684,0.625573947234906,1,5,200,1
"279",3,1.63303162,0.650596144089295,1,5,200,1
"280",3,1.6468122,0.675621511922882,1,5,200,1
"281",3,1.66050456,0.70064370877727,1,5,200,1
"282",3,1.6741703,0.725665905631659,1,5,200,1
"283",3,1.68779204,0.750688102486048,1,5,200,1
"284",3,1.70130136,0.775713470319635,1,5,200,1
"285",3,1.71476426,0.800735667174023,1,5,200,1
"286",3,1.72820296,0.825757864028412,1,5,200,1
"287",3,1.74152924,0.8507800608828,1,5,200,1
"288",3,1.75480932,0.875805428716388,1,5,200,1
"289",3,1.76804518,0.900827625570776,1,5,200,1
"290",3,1.78130084,0.925849822425165,1,5,200,1
"291",3,1.79448808,0.950872019279554,1,5,200,1
"292",3,1.80752132,0.97589738711314,1,5,200,1
"293",3,1.82053014,1.00091958396753,1,5,200,1
"294",3,1.83325076,1.02594178082192,1,5,200,1
"295",3,1.84588118,1.05096397767631,1,5,200,1
"296",3,1.85846738,1.07598934550989,1,5,200,1
"297",3,1.87098538,1.10101154236428,1,5,200,1
"298",3,1.88343738,1.12603373921867,1,5,200,1
"299",3,1.89586518,1.15105593607306,1,5,200,1
"300",3,1.90822456,1.17608130390665,1,5,200,1
"301",3,1.92049594,1.20110350076104,1,5,200,1
"302",3,1.93270132,1.22612569761542,1,5,200,1
"303",3,1.9450343,1.25114789446981,1,5,200,1
"304",3,1.95714948,1.2761732623034,1,5,200,1
"305",3,1.96924046,1.30119545915779,1,5,200,1
"306",3,1.98126324,1.32621765601218,1,5,200,1
"307",3,1.99335202,1.35123985286657,1,5,200,1
"308",3,2.0055288,1.37626204972095,1,5,200,1
"309",3,2.01759338,1.40128741755454,1,5,200,1
"310",3,2.02963596,1.42630961440893,1,5,200,1
"311",3,2.04165654,1.45133181126332,1,5,200,1
"312",3,2.05356492,1.47635400811771,1,5,200,1
"313",3,2.0654535,1.50137937595129,1,5,200,1
"314",3,2.0772719,1.52640157280568,1,5,200,1
"315",3,2.0890925,1.55142376966007,1,5,200,1
"316",3,2.1009131,1.57644596651446,1,5,200,1
"317",3,2.11257772,1.60147133434805,1,5,200,1
"318",3,2.12417634,1.62649353120244,1,5,200,1
"319",3,2.13577496,1.65151572805682,1,5,200,1
"320",3,2.1473518,1.67653792491121,1,5,200,1
"321",3,2.15881864,1.7015632927448,1,5,200,1
"322",3,2.1702197,1.72658548959919,1,5,200,1
"323",3,2.18162076,1.75160768645358,1,5,200,1
"324",3,2.19293404,1.77662988330797,1,5,200,1
"325",3,2.20420354,1.80165525114155,1,5,200,1
"326",3,2.21542904,1.82667744799594,1,5,200,1
"327",3,2.22667676,1.85169964485033,1,5,200,1
"328",3,2.2378587,1.87672184170472,1,5,200,1
"329",3,2.24897486,1.90174720953831,1,5,200,1
"330",3,2.25998322,1.92676940639269,1,5,200,1
"331",3,2.2709918,1.95179160324708,1,5,200,1
"332",3,2.2819346,1.97681380010147,1,5,200,1
"333",3,2.29285562,2.00183916793506,1,5,200,1
"334",3,2.30362506,2.02686136478945,1,5,200,1
"335",3,2.31419672,2.05188356164384,1,5,200,1
"336",3,2.3247488,2.07690575849822,1,5,200,1
"337",3,2.3352329,2.10193112633181,1,5,200,1
"338",3,2.34569962,2.1269533231862,1,5,200,1
"339",3,2.35607636,2.15197552004059,1,5,200,1
"340",3,2.36647972,2.17699771689498,1,5,200,1
"341",3,2.37675152,2.20202308472856,1,5,200,1
"342",3,2.38704554,2.22704528158295,1,5,200,1
"343",3,2.39727598,2.25206747843734,1,5,200,1
"344",3,2.40744086,2.27708967529173,1,5,200,1
"345",3,2.41785236,2.30211504312532,1,5,200,1
"346",3,2.42791208,2.32713723997971,1,5,200,1
"347",3,2.43817024,2.35215943683409,1,5,200,1
"348",3,2.44847702,2.37718163368848,1,5,200,1
"349",3,2.45867424,2.40220700152207,1,5,200,1
"350",3,2.4688741,2.42722919837646,1,5,200,1
"351",3,2.47901038,2.45225139523085,1,5,200,1
"352",3,2.4891053,2.47727359208524,1,5,200,1
"353",3,2.49918086,2.50229895991882,1,5,200,1
"354",3,2.50923464,2.52732115677321,1,5,200,1
"355",3,2.51922726,2.5523433536276,1,5,200,1
"356",3,2.52917852,2.57736555048199,1,5,200,1
"357",3,2.53908842,2.60239091831558,1,5,200,1
"358",3,2.54897896,2.62741311516996,1,5,200,1
"359",3,2.55882814,2.65243531202435,1,5,200,1
"360",3,2.56863596,2.67745750887874,1,5,200,1
"361",3,2.57849042,2.70247970573313,1,5,200,1
"362",3,2.58821772,2.72750507356672,1,5,200,1
"363",3,2.59792566,2.75252727042111,1,5,200,1
"364",3,2.60759224,2.77754946727549,1,5,200,1
"365",3,2.61726146,2.80257166412988,1,5,200,1
"366",3,2.62682552,2.82759703196347,1,5,200,1
"367",3,2.63639222,2.85261922881786,1,5,200,1
"368",3,2.64591976,2.87764142567225,1,5,200,1
"369",3,2.65544994,2.90266362252664,1,5,200,1
"370",3,2.66498496,2.92768899036022,1,5,200,1
"371",3,2.67441284,2.95271118721461,1,5,200,1
"372",3,2.68382136,2.977733384069,1,5,200,1
"373",3,2.69319094,3.00275558092339,1,5,200,1
"374",3,2.7023832,3.02778094875698,1,5,200,1
"375",3,2.71152134,3.05280314561136,1,5,200,1
"376",3,2.72052814,3.07782534246575,1,5,200,1
"377",3,2.72953582,3.10284753932014,1,5,200,1
"378",3,2.73852238,3.12787290715373,1,5,200,1
"379",3,2.7474656,3.15289510400812,1,5,200,1
"380",3,2.7564097,3.1779236428209,1,5,200,1
"381",3,2.76526668,3.20294266869609,1,5,200,1
"382",3,2.77421254,3.22796169457128,1,5,200,1
"383",3,2.78304928,3.25298072044647,1,5,200,1
"384",3,2.79184268,3.27799974632166,1,5,200,1
"385",3,2.80061496,3.30301877219685,1,5,200,1
"386",3,2.80938812,3.32806950786403,1,5,200,1
"387",3,2.81825016,3.35308853373922,1,5,200,1
"388",3,2.82722308,3.37810755961441,1,5,200,1
"389",3,2.83615288,3.4031265854896,1,5,200,1
"390",3,2.84514956,3.42814561136479,1,5,200,1
"391",3,2.85408112,3.45316463723998,1,5,200,1
"392",3,2.86290334,3.47818366311517,1,5,200,1
"393",3,2.87174844,3.50320268899036,1,5,200,1
"394",3,2.88057242,3.52825342465753,1,5,200,1
"395",3,2.88935328,3.55327245053272,1,5,200,1
"396",3,2.89806924,3.57829147640791,1,5,200,1
"397",3,2.90678608,3.6033105022831,1,5,200,1
"398",3,2.9155038,3.6283295281583,1,5,200,1
"399",3,2.9241784,3.65334855403349,1,5,200,1
"400",3,2.93280988,3.67836757990868,1,5,200,1
"401",3,2.94144224,3.70338660578387,1,5,200,1
"402",3,2.95007548,3.72843734145104,1,5,200,1
"403",3,2.9586436,3.75345636732623,1,5,200,1
"404",3,2.9672346,3.77847539320142,1,5,200,1
"405",3,2.97580448,3.80349441907661,1,5,200,1
"406",3,2.98430946,3.8285134449518,1,5,200,1
"407",3,2.99283732,3.85353247082699,1,5,200,1
"408",3,3.00127806,3.87855149670218,1,5,200,1
"409",3,3.00974168,3.90357052257737,1,5,200,1
"410",3,3.01816218,3.92862125824455,1,5,200,1
"411",3,3.02660578,3.95364028411974,1,5,200,1
"412",3,3.03500626,3.97865930999493,1,5,200,1
"413",3,3.04334162,4.00367833587012,1,5,200,1
"414",3,3.05158986,4.02869736174531,1,5,200,1
"415",3,3.0597292,4.0537163876205,1,5,200,1
"416",3,3.06775942,4.07873541349569,1,5,200,1
"417",3,3.07585652,4.10375443937088,1,5,200,1
"418",3,3.08388872,4.12880517503805,1,5,200,1
"419",3,3.0918778,4.15382420091324,1,5,200,1
"420",3,3.09982376,4.17884322678843,1,5,200,1
"421",3,3.10781482,4.20386225266362,1,5,200,1
"422",3,3.11574076,4.22888127853881,1,5,200,1
"423",3,3.1236898,4.253900304414,1,5,200,1
"424",3,3.13166172,4.27891933028919,1,5,200,1
"425",3,3.13954652,4.30393835616438,1,5,200,1
"426",3,3.14745442,4.32898909183156,1,5,200,1
"427",3,3.1554292,4.35400811770675,1,5,200,1
"428",3,3.16349308,4.37902714358194,1,5,200,1
"429",3,3.17160184,4.40404616945713,1,5,200,1
"430",3,3.1796237,4.42906519533232,1,5,200,1
"431",3,3.18760244,4.45408422120751,1,5,200,1
"432",3,3.19564828,4.4791032470827,1,5,200,1
"433",3,3.203629,4.50412227295789,1,5,200,1
"434",3,3.21158882,4.52917300862506,1,5,200,1
"435",3,3.21950552,4.55419203450025,1,5,200,1
"436",3,3.22742332,4.57921106037544,1,5,200,1
"437",3,3.23534222,4.60423008625063,1,5,200,1
"438",3,3.243262,4.62924911212582,1,5,200,1
"439",3,3.25111688,4.65426813800102,1,5,200,1
"440",3,3.25901664,4.6792871638762,1,5,200,1
"441",3,3.2668735,4.7043061897514,1,5,200,1
"442",3,3.27468746,4.72935692541857,1,5,200,1
"443",3,3.2824583,4.75437595129376,1,5,200,1
"444",3,3.29027424,4.77939497716895,1,5,200,1
"445",3,3.29800328,4.80441400304414,1,5,200,1
"446",3,3.3058212,4.82943302891933,1,5,200,1
"447",3,3.31357422,4.85445205479452,1,5,200,1
"448",3,3.32130634,4.87947108066971,1,5,200,1
"449",3,3.32899556,4.9044901065449,1,5,200,1
"450",3,3.33668588,4.92954084221208,1,5,200,1
"451",3,3.34435508,4.95455986808727,1,5,200,1
"452",3,3.35200338,4.97957889396246,1,5,200,1
"453",3,3.35960878,5.00459791983765,1,5,200,1
"454",4,0.00255354,0,1,5,250,1
"455",4,0.125227564,0.0200183916793506,1,5,250,1
"456",4,0.2689148,0.0400367833587012,1,5,250,1
"457",4,0.40239386,0.0600551750380518,1,5,250,1
"458",4,0.52544206,0.0800735667174023,1,5,250,1
"459",4,0.63896602,0.100091958396753,1,5,250,1
"460",4,0.7431292,0.120110350076104,1,5,250,1
"461",4,0.8385663,0.140128741755454,1,5,250,1
"462",4,0.92548016,0.160147133434805,1,5,250,1
"463",4,1.00457192,0.180165525114155,1,5,250,1
"464",4,1.07594828,0.200183916793506,1,5,250,1
"465",4,1.14022216,0.220202308472856,1,5,250,1
"466",4,1.19793322,0.240220700152207,1,5,250,1
"467",4,1.24944028,0.260239091831558,1,5,250,1
"468",4,1.29522492,0.280257166412988,1,5,250,1
"469",4,1.33580414,0.300275558092339,1,5,250,1
"470",4,1.37145316,0.320294266869609,1,5,250,1
"471",4,1.40287796,0.34031265854896,1,5,250,1
