"","Total_CO2_capture","year","file_id","group"
"4704",2.16272914,2.50229895991882,21,"4"
"4705",2.16752316,2.52732115677321,21,"4"
"4706",2.1722998,2.5523433536276,21,"4"
"4707",2.17705268,2.57736555048199,21,"4"
"4708",2.18174198,2.60239091831558,21,"4"
"4709",2.18652192,2.62741311516996,21,"4"
"4710",2.19119428,2.65243531202435,21,"4"
"4711",2.19581208,2.67745750887874,21,"4"
"4712",2.2004675,2.70247970573313,21,"4"
"4713",2.20505736,2.72750507356672,21,"4"
"4714",2.20964744,2.75252727042111,21,"4"
"4715",2.21421596,2.77754946727549,21,"4"
"4716",2.2187187,2.80257166412988,21,"4"
"4717",2.22324388,2.82759703196347,21,"4"
"4718",2.22776928,2.85261922881786,21,"4"
"4719",2.23220712,2.87764142567225,21,"4"
"4720",2.23666718,2.90266362252664,21,"4"
"4721",2.24108368,2.92768899036022,21,"4"
"4722",2.2455004,2.95271118721461,21,"4"
"4723",2.24989556,2.977733384069,21,"4"
"4724",2.25477516,3.00275558092339,21,"4"
"4725",2.25895098,3.02778094875698,21,"4"
"4726",2.26301724,3.05280314561136,21,"4"
"4727",2.26703972,3.07782534246575,21,"4"
"4728",2.27108464,3.10284753932014,21,"4"
"4729",2.27513,3.12787290715373,21,"4"
"4730",2.27908758,3.15289510400812,21,"4"
"4731",2.2830896,3.1779236428209,21,"4"
"4732",2.28696006,3.20294266869609,21,"4"
"4733",2.29094074,3.22796169457128,21,"4"
"4734",2.29483386,3.25298072044647,21,"4"
"4735",2.29872742,3.27799974632166,21,"4"
"4736",2.3025772,3.30301877219685,21,"4"
"4737",2.30647142,3.32806950786403,21,"4"
"4738",2.31036608,3.35308853373922,21,"4"
"4739",2.31439296,3.37810755961441,21,"4"
"4740",2.31846428,3.4031265854896,21,"4"
"4741",2.32242604,3.42814561136479,21,"4"
"4742",2.32643202,3.45316463723998,21,"4"
"4743",2.33043844,3.47818366311517,21,"4"
"4744",2.3343793,3.50320268899036,21,"4"
"4745",2.33832038,3.52825342465753,21,"4"
"4746",2.3422399,3.55327245053272,21,"4"
"4747",2.34611586,3.57829147640791,21,"4"
"4748",2.34999204,3.6033105022831,21,"4"
"4749",2.35384666,3.6283295281583,21,"4"
"4750",2.35767972,3.65334855403349,21,"4"
"4751",2.36151322,3.67836757990868,21,"4"
"4752",2.36532494,3.70338660578387,21,"4"
"4753",2.3691151,3.72843734145104,21,"4"
"4754",2.3728837,3.75345636732623,21,"4"
"4755",2.37665252,3.77847539320142,21,"4"
"4756",2.38035578,3.80349441907661,21,"4"
"4757",2.38408148,3.8285134449518,21,"4"
"4758",2.38780762,3.85353247082699,21,"4"
"4759",2.39144598,3.87855149670218,21,"4"
"4760",2.39515078,3.90357052257737,21,"4"
"4761",2.39881202,3.92862125824455,21,"4"
"4762",2.40247348,3.95364028411974,21,"4"
"4763",2.40604738,3.97865930999493,21,"4"
"4764",2.40966572,4.00367833587012,21,"4"
"4765",2.41313028,4.02869736174531,21,"4"
"4766",2.41646328,4.0537163876205,21,"4"
"4767",2.41975272,4.07873541349569,21,"4"
"4768",2.4230646,4.10375443937088,21,"4"
"4769",2.4263547,4.12880517503805,21,"4"
"4770",2.42962324,4.15382420091324,21,"4"
"4771",2.43291422,4.17884322678843,21,"4"
"4772",2.43611742,4.20386225266362,21,"4"
"4773",2.43932106,4.22888127853881,21,"4"
"4774",2.44259114,4.253900304414,21,"4"
"4775",2.44577366,4.27891933028919,21,"4"
"4776",2.4489344,4.30393835616438,21,"4"
"4777",2.45209558,4.32898909183156,21,"4"
"4778",2.4553892,4.35400811770675,21,"4"
"4779",2.45874904,4.37902714358194,21,"4"
"4780",2.46210932,4.40404616945713,21,"4"
"4781",2.46549204,4.42906519533232,21,"4"
"4782",2.46883098,4.45408422120751,21,"4"
"4783",2.47217036,4.4791032470827,21,"4"
"4784",2.47544418,4.50412227295789,21,"4"
"4785",2.47874044,4.52917300862506,21,"4"
"4786",2.48201492,4.55419203450025,21,"4"
"4787",2.48531184,4.57921106037544,21,"4"
"4788",2.4885652,4.60423008625063,21,"4"
"4789",2.49181878,4.62924911212582,21,"4"
"4790",2.4950728,4.65426813800102,21,"4"
"4791",2.49823926,4.6792871638762,21,"4"
"4792",2.50145016,4.7043061897514,21,"4"
"4793",2.50466128,4.72935692541857,21,"4"
"4794",2.50785084,4.75437595129376,21,"4"
"4795",2.51104084,4.77939497716895,21,"4"
"4796",2.51418706,4.80441400304414,21,"4"
"4797",2.51735572,4.82943302891933,21,"4"
"4798",2.52048082,4.85445205479452,21,"4"
"4799",2.52360636,4.87947108066971,21,"4"
"4800",2.52671012,4.9044901065449,21,"4"
"4801",2.52981432,4.92954084221208,21,"4"
"4802",2.53289696,4.95455986808727,21,"4"
"4803",2.53600182,4.97957889396246,21,"4"
"4804",2.53906312,5.00459791983765,21,"4"
"4805",0.0078485,0,22,"4"
"4806",0.379862318,0.0200183916793506,22,"4"
"4807",0.602514,0.0400367833587012,22,"4"
"4808",0.79471458,0.0600551750380518,22,"4"
"4809",0.95894326,0.0800735667174023,22,"4"
"4810",1.09677106,0.100091958396753,22,"4"
"4811",1.211199,0.120110350076104,22,"4"
"4812",1.30433666,0.140128741755454,22,"4"
"4813",1.378916,0.160147133434805,22,"4"
"4814",1.43732138,0.180165525114155,22,"4"
"4815",1.4815119,0.200183916793506,22,"4"
"4816",1.51435108,0.220202308472856,22,"4"
"4817",1.53843338,0.240220700152207,22,"4"
"4818",1.55615526,0.260239091831558,22,"4"
"4819",1.56958912,0.280257166412988,22,"4"
"4820",1.58055656,0.300275558092339,22,"4"
"4821",1.59026758,0.320294266869609,22,"4"
"4822",1.59973418,0.34031265854896,22,"4"
"4823",1.60911256,0.36033105022831,22,"4"
"4824",1.61833452,0.380349441907661,22,"4"
"4825",1.62740248,0.400367833587012,22,"4"
"4826",1.63633382,0.420386225266362,22,"4"
"4827",1.64669494,0.440404616945713,22,"4"
"4828",1.65531344,0.460423008625063,22,"4"
"4829",1.66382172,0.480441400304414,22,"4"
"4830",1.6721738,0.500459791983765,22,"4"
"4831",1.68039146,0.520478183663115,22,"4"
"4832",1.6914007,0.540496575342466,22,"4"
"4833",1.69935194,0.560514967021816,22,"4"
"4834",1.70723256,0.580533358701167,22,"4"
"4835",1.71491496,0.600551750380518,22,"4"
"4836",1.72255116,0.620570142059868,22,"4"
"4837",1.73000894,0.640588533739219,22,"4"
"4838",1.7374203,0.660606925418569,22,"4"
"4839",1.74467766,0.68062531709792,22,"4"
"4840",1.7518204,0.70064370877727,22,"4"
"4841",1.75889714,0.720662100456621,22,"4"
"4842",1.76584166,0.740680492135972,22,"4"
"4843",1.77271556,0.760698883815322,22,"4"
"4844",1.77945746,0.780717275494673,22,"4"
"4845",1.78613094,0.800735667174023,22,"4"
"4846",1.79269442,0.820754058853374,22,"4"
"4847",1.7992337,0.840772450532725,22,"4"
"4848",1.80561656,0.860790842212075,22,"4"
"4849",1.81195542,0.880809233891426,22,"4"
"4850",1.81822586,0.900827625570776,22,"4"
"4851",1.8243841,0.920846017250127,22,"4"
"4852",1.83052012,0.940864408929477,22,"4"
"4853",1.83656814,0.960882800608828,22,"4"
"4854",1.84252596,0.980901192288179,22,"4"
"4855",1.84845936,1.00091958396753,22,"4"
"4856",1.85412876,1.02093797564688,22,"4"
"4857",1.85975196,1.04095636732623,22,"4"
"4858",1.86528716,1.06097475900558,22,"4"
"4859",1.87077594,1.08099315068493,22,"4"
"4860",1.87628672,1.10101154236428,22,"4"
"4861",1.8816633,1.12102993404363,22,"4"
"4862",1.88701788,1.14104832572298,22,"4"
"4863",1.89235024,1.16106671740233,22,"4"
"4864",1.8976364,1.18108510908168,22,"4"
"4865",1.90287856,1.20110350076104,22,"4"
"4866",1.90811852,1.22112189244039,22,"4"
"4867",1.91329248,1.24114028411974,22,"4"
"4868",1.91846644,1.26115867579909,22,"4"
"4869",1.9235942,1.28117706747844,22,"4"
"4870",1.92870216,1.30119545915779,22,"4"
"4871",1.93380792,1.32121385083714,22,"4"
"4872",1.93891148,1.34123224251649,22,"4"
"4873",1.94414924,1.36125063419584,22,"4"
"4874",1.9493408,1.38126902587519,22,"4"
"4875",1.95453236,1.40128741755454,22,"4"
"4876",1.95967992,1.42130580923389,22,"4"
"4877",1.96478348,1.44132420091324,22,"4"
"4878",1.96992884,1.46134259259259,22,"4"
"4879",1.9749642,1.48136098427194,22,"4"
"4880",1.98004598,1.50137937595129,22,"4"
"4881",1.98512556,1.52139776763064,22,"4"
"4882",1.99011714,1.54141615931,22,"4"
"4883",1.99513072,1.56143455098935,22,"4"
"4884",2.00012252,1.5814529426687,22,"4"
"4885",2.00509232,1.60147133434805,22,"4"
"4886",2.00999612,1.6214897260274,22,"4"
"4887",2.01494634,1.64150811770675,22,"4"
"4888",2.01985036,1.6615265093861,22,"4"
"4889",2.02475438,1.68154490106545,22,"4"
"4890",2.02963662,1.7015632927448,22,"4"
"4891",2.03447706,1.72158168442415,22,"4"
"4892",2.0393373,1.7416000761035,22,"4"
"4893",2.04413396,1.76161846778285,22,"4"
"4894",2.04890862,1.7816368594622,22,"4"
"4895",2.0537253,1.80165525114155,22,"4"
"4896",2.05848038,1.8216736428209,22,"4"
"4897",2.06321148,1.84169203450025,22,"4"
"4898",2.067923,1.8617104261796,22,"4"
"4899",2.07263474,1.88172881785895,22,"4"
"4900",2.0773027,1.90174720953831,22,"4"
"4901",2.0819953,1.92176560121766,22,"4"
"4902",2.08668812,1.94178399289701,22,"4"
"4903",2.09129536,1.96180238457636,22,"4"
"4904",2.09594682,1.98182077625571,22,"4"
"4905",2.10053272,2.00183916793506,22,"4"
"4906",2.10501104,2.02185755961441,22,"4"
"4907",2.10940378,2.04187595129376,22,"4"
"4908",2.11377276,2.06189434297311,22,"4"
"4909",2.11810236,2.08191273465246,22,"4"
"4910",2.1224324,2.10193112633181,22,"4"
"4911",2.12674286,2.12194951801116,22,"4"
"4912",2.13105354,2.14196790969051,22,"4"
"4913",2.13531846,2.16198630136986,22,"4"
"4914",2.1396012,2.18200469304921,22,"4"
"4915",2.14384038,2.20202308472856,22,"4"
"4916",2.14807978,2.22204147640791,22,"4"
"4917",2.15229762,2.24205986808727,22,"4"
"4918",2.15649368,2.26207825976662,22,"4"
"4919",2.16069018,2.28209665144597,22,"4"
"4920",2.1648649,2.30211504312532,22,"4"
"4921",2.16906206,2.32213343480467,22,"4"
"4922",2.17323744,2.34215182648402,22,"4"
"4923",2.17754526,2.36217021816337,22,"4"
"4924",2.1818313,2.38218860984272,22,"4"
"4925",2.18613978,2.40220700152207,22,"4"
"4926",2.19042648,2.42222539320142,22,"4"
"4927",2.19469162,2.44224378488077,22,"4"
"4928",2.1989352,2.46226217656012,22,"4"
"4929",2.203179,2.48228056823947,22,"4"
"4930",2.20740124,2.50229895991882,22,"4"
"4931",2.2116017,2.52231735159817,22,"4"
"4932",2.2158246,2.54233574327752,22,"4"
"4933",2.22000394,2.56235413495687,22,"4"
"4934",2.2241615,2.58237252663623,22,"4"
"4935",2.2282975,2.60239091831558,22,"4"
"4936",2.23245572,2.62240613901573,22,"4"
"4937",2.23654838,2.64242453069508,22,"4"
"4938",2.24068548,2.66244292237443,22,"4"
"4939",2.2447568,2.68246131405378,22,"4"
"4940",2.24885056,2.70247970573313,22,"4"
"4941",2.25294476,2.72249809741248,22,"4"
"4942",2.25699518,2.74251648909183,22,"4"
"4943",0.0078485,0,23,"4"
"4944",0.32887437,0.0166819824961948,23,"4"
"4945",0.5215749,0.0333640918315576,23,"4"
"4946",0.6943189,0.0500459791983765,23,"4"
"4947",0.85030286,0.0667278665651953,23,"4"
"4948",0.9816686,0.083410071029934,23,"4"
"4949",1.10243474,0.100091958396753,23,"4"
"4950",1.19938346,0.116773845763572,23,"4"
"4951",1.2813823,0.133455733130391,23,"4"
"4952",1.350327,0.150137937595129,23,"4"
"4953",1.40653128,0.166819824961948,23,"4"
"4954",1.45200044,0.183501712328767,23,"4"
"4955",1.48818516,0.200183916793506,23,"4"
"4956",1.51651588,0.216865804160325,23,"4"
"4957",1.53842018,0.233547691527144,23,"4"
"4958",1.55535446,0.250229895991882,23,"4"
"4959",1.56867612,0.266911783358701,23,"4"
"4960",1.57946756,0.28359367072552,23,"4"
"4961",1.5886728,0.300275558092339,23,"4"
"4962",1.59708582,0.316957762557078,23,"4"
"4963",1.60516642,0.333640918315576,23,"4"
"4964",1.6132908,0.350320268899036,23,"4"
"4965",1.62130078,0.367002790461695,23,"4"
"4966",1.62922254,0.383685312024353,23,"4"
"4967",1.63701208,0.400367833587012,23,"4"
"4968",1.64470922,0.41705035514967,23,"4"
"4969",1.65229614,0.433732876712329,23,"4"
"4970",1.65981684,0.450412227295789,23,"4"
"4971",1.66717914,0.467094748858447,23,"4"
"4972",1.67454122,0.483777270421106,23,"4"
"4973",1.6817471,0.500459791983765,23,"4"
"4974",1.68888456,0.517142313546423,23,"4"
"4975",1.69589002,0.533824835109082,23,"4"
"4976",1.70280506,0.550504185692542,23,"4"
"4977",1.70965168,0.5671867072552,23,"4"
"4978",1.7164323,0.583869228817859,23,"4"
"4979",1.7230785,0.600551750380518,23,"4"
"4980",1.7296785,0.617234271943176,23,"4"
"4981",1.73619028,0.633916793505835,23,"4"
"4982",1.74261406,0.650596144089295,23,"4"
"4983",1.74894544,0.667278665651953,23,"4"
"4984",1.7552766,0.683961187214612,23,"4"
"4985",1.76143176,0.70064370877727,23,"4"
"4986",1.7676065,0.717326230339929,23,"4"
"4987",1.77364704,0.734008751902588,23,"4"
"4988",1.77966558,0.750688102486048,23,"4"
"4989",1.7855739,0.767370624048706,23,"4"
"4990",1.79145802,0.784053145611365,23,"4"
"4991",1.79725172,0.800735667174023,23,"4"
"4992",1.80297942,0.817418188736682,23,"4"
"4993",1.80868512,0.83410071029934,23,"4"
"4994",1.81430062,0.8507800608828,23,"4"
"4995",1.8198697,0.867462582445459,23,"4"
"4996",1.82537498,0.884145104008118,23,"4"
"4997",1.83085386,0.900827625570776,23,"4"
"4998",1.83624694,0.917510147133435,23,"4"
"4999",1.8415936,0.934189497716895,23,"4"
"5000",1.84689626,0.950872019279554,23,"4"
"5001",1.85217472,0.967554540842212,23,"4"
"5002",1.85738718,0.984237062404871,23,"4"
"5003",1.86253364,1.00091958396753,23,"4"
"5004",1.8675679,1.01760210553019,23,"4"
"5005",1.87247016,1.03428145611365,23,"4"
"5006",1.87739442,1.05096397767631,23,"4"
"5007",1.88223068,1.06764649923896,23,"4"
"5008",1.88706452,1.08432902080162,23,"4"
"5009",1.89187636,1.10101154236428,23,"4"
"5010",1.8966222,1.11769406392694,23,"4"
"5011",1.90136804,1.1343734145104,23,"4"
"5012",1.9060899,1.15105593607306,23,"4"
"5013",1.91072596,1.16773845763572,23,"4"
"5014",1.91540382,1.18442097919838,23,"4"
"5015",1.92001568,1.20110350076104,23,"4"
"5016",1.92462754,1.21778602232369,23,"4"
"5017",1.9291954,1.23446537290715,23,"4"
"5018",1.93378526,1.25114789446981,23,"4"
"5019",1.93835334,1.26783041603247,23,"4"
"5020",1.94287742,1.28451293759513,23,"4"
"5021",1.9473993,1.30119545915779,23,"4"
"5022",1.95187938,1.31787798072045,23,"4"
"5023",1.95633768,1.33455733130391,23,"4"
"5024",1.96096978,1.35123985286657,23,"4"
"5025",1.96556008,1.36792237442922,23,"4"
"5026",1.9701726,1.38460489599188,23,"4"
"5027",1.97469712,1.40128741755454,23,"4"
"5028",1.97926564,1.4179699391172,23,"4"
"5029",1.98379038,1.43464928970066,23,"4"
"5030",1.98831732,1.45133181126332,23,"4"
"5031",1.99284206,1.46801433282598,23,"4"
"5032",1.99732522,1.48469685438864,23,"4"
"5033",2.00182818,1.50137937595129,23,"4"
"5034",2.00631376,1.51806189751395,23,"4"
"5035",2.01075314,1.53474124809741,23,"4"
"5036",2.01521474,1.55142376966007,23,"4"
"5037",2.01963476,1.56810629122273,23,"4"
"5038",2.024077,1.58478881278539,23,"4"
"5039",2.02845566,1.60147133434805,23,"4"
"5040",2.03283454,1.6181538559107,23,"4"
"5041",2.03723564,1.63483320649417,23,"4"
"5042",2.04161738,1.65151572805682,23,"4"
"5043",2.04595534,1.66819824961948,23,"4"
"5044",2.05031772,1.68488077118214,23,"4"
"5045",2.05465854,1.7015632927448,23,"4"
"5046",2.05897978,1.71824581430746,23,"4"
"5047",2.06330124,1.73492516489092,23,"4"
"5048",2.06762534,1.75160768645358,23,"4"
"5049",2.07188366,1.76829020801624,23,"4"
"5050",2.07682662,1.78497272957889,23,"4"
"5051",2.08109,1.80165525114155,23,"4"
"5052",2.085325,1.81833460172501,23,"4"
"5053",2.08963084,1.83501712328767,23,"4"
"5054",2.0938269,1.85169964485033,23,"4"
"5055",2.0980454,1.86838216641299,23,"4"
"5056",2.10224212,1.88506468797565,23,"4"
"5057",2.10646128,1.90174720953831,23,"4"
"5058",2.11063666,1.91842656012177,23,"4"
"5059",2.11483448,1.93510908168442,23,"4"
"5060",2.11901052,1.95179160324708,23,"4"
"5061",2.123165,1.96847412480974,23,"4"
"5062",2.1272977,1.9851566463724,23,"4"
"5063",2.13143084,2.00183916793506,23,"4"
"5064",2.1354542,2.01851851851852,23,"4"
"5065",2.139434,2.03520104008118,23,"4"
"5066",2.14334802,2.05188356164384,23,"4"
"5067",2.14728448,2.06856608320649,23,"4"
"5068",2.15119916,2.08524860476915,23,"4"
"5069",2.15513628,2.10193112633181,23,"4"
"5070",2.15907384,2.11861047691527,23,"4"
"5071",2.16292362,2.13529299847793,23,"4"
"5072",2.16683984,2.15197552004059,23,"4"
"5073",2.17073428,2.16865804160325,23,"4"
"5074",2.17458516,2.18534056316591,23,"4"
"5075",2.17843648,2.20202308472856,23,"4"
"5076",2.18228802,2.21870243531202,23,"4"
"5077",2.186162,2.23538495687468,23,"4"
"5078",2.1899702,2.25206747843734,23,"4"
"5079",2.19380084,2.26875,23,"4"
"5080",2.19760992,2.28543252156266,23,"4"
"5081",2.20141922,2.30211504312532,23,"4"
"5082",2.20518496,2.31879439370878,23,"4"
"5083",2.20899492,2.33547691527144,23,"4"
"5084",2.21293732,2.35215943683409,23,"4"
"5085",2.21683616,2.36884195839675,23,"4"
"5086",2.22077922,2.38552447995941,23,"4"
"5087",2.22470072,2.40220700152207,23,"4"
"5088",2.22857866,2.41888635210553,23,"4"
"5089",2.23250082,2.43556887366819,23,"4"
"5090",2.23640142,2.45225139523085,23,"4"
"5091",2.24028024,2.46893391679351,23,"4"
"5092",2.2441595,2.48561643835616,23,"4"
"5093",2.2480392,2.50229895991882,23,"4"
"5094",2.25187512,2.51897831050228,23,"4"
"5095",2.25568948,2.53566083206494,23,"4"
"5096",2.25957028,2.5523433536276,23,"4"
"5097",2.2633853,2.56902587519026,23,"4"
"5098",2.26722276,2.58570839675292,23,"4"
"5099",2.27101666,2.60239091831558,23,"4"
"5100",2.27481078,2.61907026889904,23,"4"
"5101",2.27862734,2.63575279046169,23,"4"
"5102",2.28242212,2.65243531202435,23,"4"
"5103",2.28621734,2.66911783358701,23,"4"
"5104",2.289969,2.68580035514967,23,"4"
"5105",2.29376488,2.70247970573313,23,"4"
"5106",2.2974952,2.71916222729579,23,"4"
"5107",2.30129196,2.73584474885845,23,"4"
"5108",2.30502294,2.75252727042111,23,"4"
"5109",2.30873236,2.76920979198376,23,"4"
"5110",2.312486,2.78589231354642,23,"4"
"5111",2.31621808,2.80257166412988,23,"4"
"5112",2.3199506,2.81925418569254,23,"4"
"5113",2.32363934,2.8359367072552,23,"4"
"5114",2.32735052,2.85261922881786,23,"4"
"5115",2.33104014,2.86930175038052,23,"4"
"5116",2.33470798,2.88598427194318,23,"4"
"5117",2.33842026,2.90266362252664,23,"4"
"5118",2.34213276,2.9193461440893,23,"4"
"5119",2.3457797,2.93602866565195,23,"4"
"5120",2.34944908,2.95271118721461,23,"4"
"5121",2.35309668,2.96939370877727,23,"4"
"5122",2.35676672,2.98607623033993,23,"4"
"5123",2.3603932,3.00275558092339,23,"4"
"5124",2.3639319,3.01943810248605,23,"4"
"5125",2.36740504,3.03612062404871,23,"4"
"5126",2.3708564,3.05280314561136,23,"4"
"5127",2.3743302,3.06948566717402,23,"4"
"5128",2.37778244,3.08616818873668,23,"4"
"5129",2.3812349,3.10284753932014,23,"4"
"5130",2.3846746,3.1195300608828,23,"4"
"5131",2.38808834,3.13621258244546,23,"4"
"5132",2.3915001,3.15289510400812,23,"4"
"5133",2.3949321,3.16957762557078,23,"4"
"5134",2.39836212,3.18626331811263,23,"4"
"5135",2.40172658,3.20294266869609,23,"4"
"5136",2.40517728,3.21962201927955,23,"4"
"5137",2.40856,3.23630136986301,23,"4"
"5138",2.41196516,3.25298072044647,23,"4"
"5139",2.41532456,3.26966007102993,23,"4"
"5140",2.41868197999975,3.28633942161339,23,"4"
"5141",2.42210584,3.30301877219685,23,"4"
"5142",2.42548152,3.3197298325723,23,"4"
"5143",2.42881584,3.33640918315576,23,"4"
"5144",2.4323024,3.35308853373922,23,"4"
"5145",2.43586398,3.36976788432268,23,"4"
"5146",2.4393556,3.38644723490614,23,"4"
"5147",2.44282566,3.4031265854896,23,"4"
"5148",2.44631794,3.41980593607306,23,"4"
"5149",2.44982826,3.43648528665652,23,"4"
"5150",2.45331702,3.45316463723998,23,"4"
"5151",2.456806,3.46984398782344,23,"4"
"5152",2.46026902,3.4865233384069,23,"4"
"5153",2.46375426,3.50320268899036,23,"4"
"5154",2.46721574,3.5199137493658,23,"4"
"5155",2.47067766,3.53659309994926,23,"4"
"5156",2.4740914,3.55327245053272,23,"4"
"5157",2.47757158,3.56995180111618,23,"4"
"5158",2.4810082,3.58663115169964,23,"4"
"5159",2.48444064,3.6033105022831,23,"4"
"5160",2.48787352,3.61998985286657,23,"4"
"5161",2.49132884,3.63666920345003,23,"4"
"5162",2.49475798,3.65334855403349,23,"4"
"5163",2.49812156,3.67002790461695,23,"4"
"5164",2.50157358,3.68670725520041,23,"4"
"5165",2.50495564,3.70338660578387,23,"4"
"5166",2.50840392,3.72009766615931,23,"4"
"5167",2.51178444,3.73677701674277,23,"4"
"5168",2.5152094,3.75345636732623,23,"4"
"5169",2.51858838,3.77013571790969,23,"4"
"5170",2.5219876,3.78681506849315,23,"4"
"5171",2.52536526,3.80349441907661,23,"4"
"5172",2.52874094,3.82017376966007,23,"4"
"5173",2.53213686,3.83685312024353,23,"4"
"5174",2.53548922,3.85353247082699,23,"4"
"5175",2.53883982,3.87021182141045,23,"4"
"5176",2.54223244,3.88689117199391,23,"4"
"5177",2.5455793,3.90357052257737,23,"4"
"5178",2.5488936,3.92028158295282,23,"4"
"5179",2.55225674,3.93696093353628,23,"4"
"5180",2.5555937,3.95364028411974,23,"4"
"5181",2.5589289,3.9703196347032,23,"4"
"5182",2.56226234,3.98699898528666,23,"4"
"5183",2.56559402,4.00367833587012,23,"4"
"5184",2.56882054,4.02035768645358,23,"4"
"5185",2.57201648,4.03703703703704,23,"4"
"5186",2.57516226,4.0537163876205,23,"4"
"5187",2.57830628,4.07039573820396,23,"4"
"5188",2.58144854,4.08707508878742,23,"4"
"5189",2.58461104,4.10375443937088,23,"4"
"5190",2.58774978,4.12046549974632,23,"4"
"5191",2.59086234,4.13714485032978,23,"4"
"5192",2.59401714,4.15382420091324,23,"4"
"5193",2.59714818,4.1705035514967,23,"4"
"5194",2.60025326,4.18718290208016,23,"4"
"5195",2.60337638,4.20386225266362,23,"4"
"5196",2.60649994,4.22054160324708,23,"4"
"5197",2.60961954,4.23722095383054,23,"4"
"5198",2.61271758,4.253900304414,23,"4"
"5199",2.61583124,4.27057965499746,23,"4"
"5200",2.61892334,4.28725900558092,23,"4"
"5201",2.62203348,4.30393835616438,23,"4"
"5202",2.62511986,4.32064941653983,23,"4"
"5203",2.62820448,4.33732876712329,23,"4"
"5204",2.63141714,4.35400811770675,23,"4"
"5205",2.63465004,4.37068746829021,23,"4"
"5206",2.63790318,4.38736681887367,23,"4"
"5207",2.64115236,4.40404616945713,23,"4"
"5208",2.64437558,4.42072552004059,23,"4"
"5209",2.64759924,4.43740487062405,23,"4"
"5210",2.65084314,4.45408422120751,23,"4"
"5211",2.65406328,4.47076357179097,23,"4"
"5212",2.65727946,4.48744292237443,23,"4"
"5213",2.66049388,4.50412227295789,23,"4"
"5214",2.66370654,4.52080162354135,23,"4"
"5215",2.66689324,4.53751268391679,23,"4"
"5216",2.67012438,4.55419203450025,23,"4"
"5217",2.67330756,4.57087138508371,23,"4"
"5218",2.676531,4.58755073566717,23,"4"
"5219",2.67971088,4.60423008625063,23,"4"
"5220",2.682889,4.62090943683409,23,"4"
"5221",2.68608736,4.63758878741755,23,"4"
"5222",2.68928176,4.65426813800102,23,"4"
"5223",2.6924524,4.67094748858448,23,"4"
"5224",2.69562128,4.68762683916793,23,"4"
"5225",2.6988082,4.7043061897514,23,"4"
"5226",2.70197378,4.72098554033486,23,"4"
"5227",2.7051574,4.7376966007103,23,"4"
"5228",2.70831946,4.75437595129376,23,"4"
"5229",2.71147536,4.77105530187722,23,"4"
"5230",2.7146559,4.78773465246068,23,"4"
"5231",2.71778848,4.80441400304414,23,"4"
"5232",2.72093932,4.8210933536276,23,"4"
"5233",2.7241148,4.83777270421106,23,"4"
"5234",2.72726212,4.85445205479452,23,"4"
"5235",2.73038568,4.87113140537798,23,"4"
"5236",2.7335539,4.88781075596144,23,"4"
"5237",2.73669616,4.9044901065449,23,"4"
"5238",2.73981686,4.92116945712836,23,"4"
"5239",2.7429556,4.9378805175038,23,"4"
"5240",2.7460906,4.95455986808727,23,"4"
"5241",2.74920404,4.97123921867073,23,"4"
"5242",2.75233772,4.98791856925419,23,"4"
"5243",2.75544566,5.00459791983765,23,"4"
"5244",0.0078485,0,24,"4"
"5245",0.30025875,0.014298833079655,24,"4"
"5246",0.4720507,0.028597697869102,24,"4"
"5247",0.62524154,0.0428963723997971,24,"4"
"5248",0.76366576,0.057195268899036,24,"4"
"5249",0.8867122,0.071494165398275,24,"4"
"5250",0.99597212,0.085793061897514,24,"4"
"5251",1.09263946,0.100091958396753,24,"4"
"5252",1.17711616,0.114390854895992,24,"4"
"5253",1.25049254,0.128689434297311,24,"4"
"5254",1.3178869,0.14298833079655,24,"4"
"5255",1.37137176,0.157287227295789,24,"4"
"5256",1.41948752,0.171586123795028,24,"4"
"5257",1.45693526,0.185885020294267,24,"4"
"5258",1.48767278,0.200183916793506,24,"4"
"5259",1.5126661,0.214482496194825,24,"4"
"5260",1.532729,0.228781392694064,24,"4"
"5261",1.54887568,0.243080289193303,24,"4"
"5262",1.56189594,0.257379185692542,24,"4"
"5263",1.5726502,0.271678082191781,24,"4"
"5264",1.58175204,0.28597697869102,24,"4"
"5265",1.58979766,0.300275558092339,24,"4"
"5266",1.59722508,0.314574454591578,24,"4"
"5267",1.60440808,0.328874936580416,24,"4"
"5268",1.61161308,0.343172881785896,24,"4"
"5269",1.61877166,0.357470826991375,24,"4"
"5270",1.62582002,0.371768772196854,24,"4"
"5271",1.63277818,0.386069888381532,24,"4"
"5272",1.64000012,0.400367833587012,24,"4"
"5273",1.64682386,0.414665778792491,24,"4"
"5274",1.65355718,0.428963723997971,24,"4"
"5275",1.6602465,0.443264840182648,24,"4"
"5276",1.6668234,0.457562785388128,24,"4"
"5277",1.6733321,0.471860730593607,24,"4"
"5278",1.67979658,0.486161846778285,24,"4"
"5279",1.68625886,0.500459791983765,24,"4"
"5280",1.69261092,0.514757737189244,24,"4"
"5281",1.69883098,0.529055682394723,24,"4"
"5282",1.70498042,0.543356798579401,24,"4"
"5283",1.71110786,0.557654743784881,24,"4"
"5284",1.71716908,0.57195268899036,24,"4"
"5285",1.7231621,0.586253805175038,24,"4"
"5286",1.72908912,0.600551750380518,24,"4"
